8126,-212.000000,768.000000,1757.000000
8174,-212.000000,831.000000,1757.000000
8224,-212.000000,753.000000,1756.000000
8275,-212.000000,787.000000,1756.000000
8325,-212.000000,749.000000,1756.000000
8374,-212.000000,763.000000,1756.000000
8428,-212.000000,763.000000,1757.000000
8475,-212.000000,825.000000,1759.000000
8524,-212.000000,800.000000,1757.000000
8574,-212.000000,787.000000,1757.000000
8625,-212.000000,846.000000,1756.000000
8674,-212.000000,775.000000,1757.000000
8724,-212.000000,866.000000,1757.000000
8775,-212.000000,857.000000,1757.000000
8825,-212.000000,767.000000,1757.000000
8874,-212.000000,806.000000,1756.000000
8924,-212.000000,738.000000,1757.000000
8975,-212.000000,735.000000,1757.000000
9024,-212.000000,731.000000,1757.000000
9074,-212.000000,832.000000,1754.000000
9125,-212.000000,741.000000,1759.000000
9175,-212.000000,769.000000,1757.000000
9224,-212.000000,831.000000,1757.000000
9274,-212.000000,743.000000,1757.000000
9324,-212.000000,843.000000,1757.000000
9374,-212.000000,785.000000,1757.000000
9424,-212.000000,810.000000,1757.000000
9475,-212.000000,816.000000,1757.000000
9524,-212.000000,802.000000,1759.000000
9574,-212.000000,842.000000,1756.000000
9625,-212.000000,754.000000,1756.000000
9675,-212.000000,836.000000,1757.000000
9724,-212.000000,821.000000,1756.000000
9774,-212.000000,750.000000,1759.000000
9824,-212.000000,751.000000,1754.000000
9875,-212.000000,848.000000,1757.000000
9925,-212.000000,827.000000,1757.000000
9975,-212.000000,749.000000,1756.000000
10025,-212.000000,786.000000,1757.000000
10074,-212.000000,821.000000,1759.000000
10125,-212.000000,761.000000,1756.000000
10174,-212.000000,748.000000,1756.000000
10226,-212.000000,749.000000,1757.000000
10274,-212.000000,874.000000,1757.000000
10324,-212.000000,851.000000,1757.000000
10375,-212.000000,749.000000,1759.000000
10424,-212.000000,733.000000,1759.000000
10475,-212.000000,733.000000,1759.000000
10530,-212.000000,787.000000,1757.000000
10623,-212.000000,831.000000,1757.000000
10678,-212.000000,788.000000,1757.000000
10727,-212.000000,853.000000,1756.000000
10775,-212.000000,749.000000,1757.000000
10825,-212.000000,762.000000,1759.000000
10875,-212.000000,827.000000,1756.000000
10924,-212.000000,788.000000,1757.000000
10974,-212.000000,800.000000,1757.000000
11024,-212.000000,807.000000,1759.000000
11074,-212.000000,819.000000,1756.000000
11125,-212.000000,792.000000,1757.000000
11181,-212.000000,814.000000,1757.000000
11224,-212.000000,802.000000,1757.000000
11275,-212.000000,811.000000,1756.000000
11324,-212.000000,809.000000,1756.000000
11375,-212.000000,822.000000,1757.000000
11424,-212.000000,808.000000,1757.000000
11477,-212.000000,838.000000,1759.000000
11524,-212.000000,851.000000,1756.000000
11574,-212.000000,772.000000,1756.000000
11624,-212.000000,828.000000,1756.000000
11674,-212.000000,751.000000,1757.000000
11724,-212.000000,761.000000,1757.000000
11778,-212.000000,847.000000,1756.000000
11824,-212.000000,753.000000,1757.000000
11875,-212.000000,830.000000,1753.000000
11924,-212.000000,752.000000,1756.000000
11974,-212.000000,748.000000,1757.000000
12025,-212.000000,787.000000,1756.000000
12075,-212.000000,820.000000,1760.000000
12124,-212.000000,824.000000,1759.000000
12174,-212.000000,750.000000,1756.000000
12224,-212.000000,765.000000,1759.000000
12274,-212.000000,809.000000,1757.000000
12324,-212.000000,790.000000,1757.000000
12374,-212.000000,769.000000,1757.000000
12424,-212.000000,858.000000,1757.000000
12474,-212.000000,784.000000,1756.000000
12524,-212.000000,787.000000,1757.000000
12574,-212.000000,800.000000,1756.000000
12624,-212.000000,801.000000,1757.000000
12674,-212.000000,749.000000,1757.000000
12724,-212.000000,787.000000,1757.000000
12774,-212.000000,807.000000,1756.000000
12824,-212.000000,852.000000,1757.000000
12875,-212.000000,763.000000,1757.000000
12925,-212.000000,742.000000,1757.000000
12979,-212.000000,854.000000,1756.000000
13024,-212.000000,767.000000,1756.000000
13074,-212.000000,745.000000,1757.000000
13124,-212.000000,842.000000,1757.000000
13174,-212.000000,801.000000,1757.000000
13224,-212.000000,828.000000,1759.000000
13274,-212.000000,786.000000,1757.000000
13324,-212.000000,807.000000,1757.000000
13374,-212.000000,799.000000,1754.000000
13424,-212.000000,744.000000,1756.000000
13474,-212.000000,746.000000,1757.000000
13524,-212.000000,744.000000,1757.000000
13580,-212.000000,745.000000,1759.000000
13624,-212.000000,747.000000,1756.000000
13674,-212.000000,833.000000,1756.000000
13724,-212.000000,753.000000,1756.000000
13774,-212.000000,830.000000,1756.000000
13824,-212.000000,795.000000,1757.000000
13879,-212.000000,867.000000,1756.000000
13924,-212.000000,762.000000,1756.000000
13975,-212.000000,745.000000,1756.000000
14024,-212.000000,815.000000,1757.000000
14075,-212.000000,829.000000,1756.000000
14124,-212.000000,817.000000,1759.000000
14174,-212.000000,801.000000,1756.000000
14225,-212.000000,826.000000,1757.000000
14275,-212.000000,775.000000,1757.000000
14324,-212.000000,869.000000,1757.000000
14374,-212.000000,836.000000,1756.000000
14425,-212.000000,741.000000,1756.000000
14474,-212.000000,800.000000,1756.000000
14524,-212.000000,744.000000,1757.000000
14574,-212.000000,817.000000,1756.000000
14625,-212.000000,818.000000,1757.000000
14674,-212.000000,818.000000,1756.000000
14724,-212.000000,818.000000,1754.000000
14774,-212.000000,761.000000,1757.000000
14825,-212.000000,795.000000,1756.000000
14874,-212.000000,839.000000,1759.000000
14925,-212.000000,878.000000,1757.000000
14974,-212.000000,863.000000,1756.000000
15024,-212.000000,842.000000,1757.000000
15074,-212.000000,767.000000,1757.000000
15124,-212.000000,853.000000,1759.000000
15174,-212.000000,763.000000,1757.000000
15228,-212.000000,768.000000,1757.000000
15274,-212.000000,833.000000,1757.000000
15324,-212.000000,755.000000,1756.000000
15382,-212.000000,819.000000,1756.000000
15424,-212.000000,744.000000,1756.000000
15474,-212.000000,864.000000,1757.000000
15524,-212.000000,885.000000,1754.000000
15577,-212.000000,901.000000,1757.000000
15624,-212.000000,872.000000,1754.000000
15674,-212.000000,769.000000,1757.000000
15725,-212.000000,821.000000,1757.000000
15774,-212.000000,756.000000,1756.000000
15824,-212.000000,766.000000,1756.000000
15875,-212.000000,844.000000,1759.000000
15925,-212.000000,837.000000,1757.000000
15982,-212.000000,799.000000,1757.000000
16025,-212.000000,795.000000,1757.000000
16074,-212.000000,882.000000,1757.000000
16124,-212.000000,878.000000,1756.000000
16174,-212.000000,769.000000,1757.000000
16224,-212.000000,844.000000,1757.000000
16278,-212.000000,766.000000,1757.000000
16325,-212.000000,762.000000,1757.000000
16374,-212.000000,761.000000,1756.000000
16425,-212.000000,828.000000,1756.000000
16475,-212.000000,800.000000,1757.000000
16525,-212.000000,844.000000,1759.000000
16574,-212.000000,783.000000,1757.000000
16624,-212.000000,869.000000,1757.000000
16674,-212.000000,879.000000,1757.000000
16725,-212.000000,827.000000,1759.000000
16774,-212.000000,884.000000,1757.000000
16824,-212.000000,847.000000,1757.000000
16874,-212.000000,880.000000,1756.000000
16924,-212.000000,878.000000,1756.000000
16974,-212.000000,882.000000,1757.000000
17025,-212.000000,767.000000,1757.000000
17074,-212.000000,762.000000,1757.000000
17125,-212.000000,852.000000,1756.000000
17181,-212.000000,767.000000,1757.000000
17225,-212.000000,762.000000,1757.000000
17275,-212.000000,762.000000,1757.000000
17324,-212.000000,850.000000,1756.000000
17374,-212.000000,766.000000,1756.000000
17425,-212.000000,763.000000,1759.000000
17474,-212.000000,755.000000,1757.000000
17524,-212.000000,886.000000,1756.000000
17574,-212.000000,814.000000,1756.000000
17624,-212.000000,811.000000,1757.000000
17675,-212.000000,764.000000,1756.000000
17725,-212.000000,771.000000,1757.000000
17774,-212.000000,843.000000,1757.000000
17824,-212.000000,767.000000,1757.000000
17874,-212.000000,766.000000,1757.000000
17924,-212.000000,843.000000,1759.000000
17974,-212.000000,770.000000,1756.000000
18025,-212.000000,756.000000,1757.000000
18074,-212.000000,837.000000,1756.000000
18125,-212.000000,830.000000,1757.000000
18175,-212.000000,783.000000,1759.000000
18224,-212.000000,878.000000,1757.000000
18274,-212.000000,844.000000,1756.000000
18325,-212.000000,768.000000,1756.000000
18374,-212.000000,801.000000,1756.000000
18424,-212.000000,885.000000,1756.000000
18475,-212.000000,853.000000,1757.000000
18524,-212.000000,810.000000,1757.000000
18574,-212.000000,836.000000,1756.000000
18624,-212.000000,882.000000,1756.000000
18674,-212.000000,799.000000,1757.000000
18725,-212.000000,800.000000,1756.000000
18774,-212.000000,893.000000,1757.000000
18824,-212.000000,828.000000,1757.000000
18875,-212.000000,835.000000,1756.000000
18924,-212.000000,807.000000,1756.000000
18974,-212.000000,818.000000,1759.000000
19024,-212.000000,852.000000,1759.000000
19075,-212.000000,766.000000,1757.000000
19125,-212.000000,888.000000,1757.000000
19175,-212.000000,869.000000,1756.000000
19225,-212.000000,833.000000,1757.000000
19275,-212.000000,785.000000,1757.000000
19324,-212.000000,825.000000,1759.000000
19374,-212.000000,831.000000,1757.000000
19424,-212.000000,805.000000,1757.000000
19474,-212.000000,875.000000,1759.000000
19525,-212.000000,796.000000,1757.000000
19574,-212.000000,880.000000,1759.000000
19625,-212.000000,761.000000,1756.000000
19674,-212.000000,820.000000,1757.000000
